Timestamp,Vehicle_ID,Lidar_Distance,Camera_Confidence,Radar_Distance,GPS_Latitude,GPS_Longitude,Temperature_Sensor,Humidity_Sensor,Acceleration_X,Acceleration_Y,Acceleration_Z,Yaw_Rate
2023-01-01 00:00:00,52,14.730304427897034,0.7651065916331309,132.17960093334614,-77.1745166421543,-157.67104487299807,-17.585548494897182,49.95866531218922,1.4459316301100014,-3.9060522842598067,-3.3956303317584235,8.49742683307738
2023-01-01 01:00:00,93,0.7841590771916818,0.43276708170819367,63.178706973808616,75.98167847301923,128.90810600097979,-15.863563263246794,79.04774491418569,-1.832729562936748,2.109362119519492,-0.1846044685654915,4.476988773911042
2023-01-01 02:00:00,15,63.09217902291634,0.4841844983225968,125.9350059713133,-80.82467355750096,-67.06885029483507,22.811621962275836,44.32864835522295,-3.89325020882751,1.904607754581841,1.9895501547638537,-9.072874673347048
2023-01-01 03:00:00,72,44.767342541041835,0.6481021272610714,88.53800478895415,-3.7214500011272236,-109.54317062582452,-18.53479384136412,16.58044708265801,1.2754723268429284,-1.8750886671313962,-1.9177509859688922,0.987749001958333
2023-01-01 04:00:00,61,13.427485090227552,0.01835838399922396,28.781506965353515,40.146197553143224,5.782256049951741,14.785900534030553,31.32169431566907,4.160315352853404,2.3581976904642605,1.6910588980728614,-3.1385253052408135
2023-01-01 05:00:00,21,95.79341210567705,0.6539942214202483,87.16593670468446,-19.21563633743321,147.68179174168102,30.424305906671805,21.23795641050702,-0.4743533276590819,0.5045455343132756,0.8107206164781866,6.305757541228182
2023-01-01 06:00:00,83,52.96597239456199,0.6185851490721154,75.89749937355951,-50.89797457336176,-164.32323197638487,2.796508505081718,12.581746791483706,1.2617654269246712,0.5940623854341496,-0.6106089307160456,-3.123998243329744
2023-01-01 07:00:00,87,24.189329411288917,0.3098471167532799,59.7962002794576,46.63637305128486,95.68947169111959,-17.30957378960523,37.75811274353538,1.0889841325662308,-1.3239532121428743,3.97245478884261,2.883002492017898
2023-01-01 08:00:00,75,50.06035711547076,0.08579428489948948,17.94456592741055,51.17304686197076,26.09036205793521,22.83084697772361,54.09362431980751,-0.8491029737212408,-3.8321495865986344,1.920588904274437,-6.6851933308685485
2023-01-01 09:00:00,75,67.96203327351078,0.09093544991304114,62.50629957708448,76.0850971117861,-26.8383180413459,35.78118714784905,7.275152527663176,1.148966387647306,-2.83071542134011,-1.3940296684742481,1.175109792981175
2023-01-01 10:00:00,88,7.623921797356448,0.9232237469852286,10.914356435944066,-22.290280122406017,87.86895987782162,23.030283523496074,60.382337222818336,-2.406819155810278,2.688316533360582,3.0426453352554166,-4.122285348929015
2023-01-01 11:00:00,100,27.4703815047892,0.6892793212258371,14.815357709812687,1.1253122095188388,167.69679279898764,14.706834580166515,99.30244401696075,-1.2196209539694793,-2.285584495031061,2.381022141696717,-6.702231552749744
2023-01-01 12:00:00,24,80.69654908839937,0.1271026137707404,62.3874799399074,-24.63688028770703,-97.48576398143123,-6.198270207256398,96.41249320200836,-0.5768114363762491,-4.977469456643885,2.9168396550816436,2.3851829387291197
2023-01-01 13:00:00,3,45.966487040266124,0.35672316930890635,45.807222295269554,-43.725272066753725,-128.28694857403696,-19.07746255733018,82.91734819991589,3.640086835624805,4.970174211315502,1.4095598304099441,2.772824000307514
2023-01-01 14:00:00,22,54.65771420322949,0.5924829939015964,138.83164887933353,45.185933076769544,148.63742828017092,21.680326508743192,26.6341112802403,-1.5166710516674509,-2.893177661496291,-1.2062938416050137,9.667075622675732
2023-01-01 15:00:00,53,43.28160022094693,0.8355717050906487,56.35587080704058,-28.862667896948018,60.82310788462934,-6.138429449342421,2.2407596479367298,1.3513704811582636,1.5538314887039384,-1.5142148439573089,3.3821211932223143
2023-01-01 16:00:00,2,4.389994264300512,0.04366092871300853,113.67871831081501,-12.933100441376624,-22.325032237692255,31.489760630941447,83.3541702882851,-2.865961625811013,4.269220045749938,1.5415136075926439,0.3141987705425642
2023-01-01 17:00:00,88,16.574977982015593,0.23663313147000886,79.5371289549364,-17.33874162767499,26.37344529514192,7.981847129956677,5.572023197871323,-2.4743027094607326,0.9971273463393704,-3.6909999203309884,8.252416861694993
2023-01-01 18:00:00,30,44.554163874189086,0.88974899029538,105.61285029635032,38.27902061641424,88.42100586344787,11.838134942347374,20.56280814707704,1.4842887545997758,2.9903061508445736,3.1991435049857575,6.565616373769117
2023-01-01 19:00:00,38,20.918546540792782,0.009165550183816484,39.01739745230988,75.20321269992235,98.29148353405822,25.236192655982002,54.445321544678436,2.6230992736660363,4.763717121488149,-1.296646160019269,0.9749255688035738
2023-01-01 20:00:00,2,4.997902865967873,0.2013991027938874,141.28574592574935,30.016091035327918,151.16190509482726,26.76583646820059,17.837803914364358,-0.37882823473718474,3.6036342592978574,1.3037198936554892,0.22698155481614535
2023-01-01 21:00:00,64,84.36496640518237,0.959024175972966,79.5132745371636,-5.115132703038128,-26.33659599757584,18.55904998483409,83.37883312986419,-1.6490030322223346,0.5790408867836172,-0.009360850665819598,8.839383714317538
2023-01-01 22:00:00,60,98.11925291641158,0.6134018465221711,124.69861069278745,50.256920652999014,-74.3720723930178,36.30590892476458,77.71596962598291,4.102715559322725,-1.3629706951792384,0.19326492024653863,2.3425408791786158
2023-01-01 23:00:00,21,79.31428739967394,0.26167136663750645,54.75685402141702,25.374838341984756,50.27913604434309,38.93790617922516,75.57695057372497,-3.641921849509573,-0.17535550836040414,2.3800614620134706,4.275583383390138
2023-01-02 00:00:00,33,85.3784921704667,0.0669910943958476,15.03170235757868,-79.09013571879358,-30.337956259369065,36.81312666247701,81.61276158975765,2.2071423764934703,3.4182616819054434,1.2667005367141835,-8.266419157055937
2023-01-02 01:00:00,76,24.197713031704538,0.028191340447222157,101.05674715812732,-72.7805544446085,34.05544342163205,29.45075112063661,21.970178026461205,1.9017074974710289,3.5335461015064027,-2.4969101165428653,4.366112424985184
2023-01-02 02:00:00,58,96.06269755131997,0.24474507963692727,1.1639472506136728,-83.174950066746,-28.80511255585793,22.33751321465509,72.88923761497493,1.9024516272779408,3.4585492235836366,-4.257740685762622,-4.7063631558663355
2023-01-02 03:00:00,22,19.692570445342838,0.8814858195889105,71.29394648482624,-7.773061282862429,-124.92151679585719,19.79955147290005,35.52815025917647,4.354204444235243,0.9722440275001096,3.40234067365291,-7.6892415358741655
2023-01-02 04:00:00,89,95.14298103618323,0.4159136542975095,28.920285399968886,58.653618181013684,-11.006369402774965,-13.774989384767967,66.68447595683995,2.2819030098079214,-0.23044082242387098,3.8489407475185757,6.993322176106197
2023-01-02 05:00:00,49,99.4819293965951,0.720333369165993,94.10632566530433,-33.64502951675663,68.73041589877181,-3.7109391908532494,12.202172863117477,-1.984348105904159,-1.8866194390433821,-3.355034670826813,3.8238217330549205
2023-01-02 06:00:00,91,71.17228057460487,0.9182850353799578,146.91298097067784,-20.8511670433533,107.74217076035393,-19.65870658823738,70.5586580064515,-1.4659077576769075,-4.9663914481807065,-1.9052293308046755,-1.8487137552373927
2023-01-02 07:00:00,59,98.1143731791822,0.4080404616028166,69.66043594809689,73.70587950622033,-2.4025403532431255,-11.755407785960488,97.21077279007795,-1.088890268001057,2.644852708609559,-2.1765761806826767,-1.37166547583867
2023-01-02 08:00:00,42,56.95397795671037,0.19127737103739706,122.62473847884999,60.64262015699788,-120.51435952425567,6.353768630151301,4.360036531871625,-4.691913259018939,-2.230017199859453,4.374485607401548,-6.057645555803672
2023-01-02 09:00:00,92,25.954178317609035,0.5171179308569195,76.16762804266816,29.708660228860808,-30.712424526204643,-11.207806952655599,9.382890116708476,4.13510315408257,-1.7032210461466257,-2.952226180693116,-9.808980090674496
